session_id,user_id,session_date,session_duration_sec,pages_viewed
4245,770,2025-06-20,345,10
4246,834,2025-06-24,493,4
4247,1905,2025-07-22,775,9
4248,2986,2025-10-19,450,6
4249,2284,2025-11-12,695,4
4250,2210,2025-01-15,454,5
4251,554,2025-03-31,273,7
4252,2836,2025-04-10,385,4
4253,1092,2025-06-19,91,6
4254,1197,2025-06-23,701,6
4255,1661,2025-12-11,615,5
4256,559,2025-09-03,317,2
4257,261,2025-08-31,701,7
4258,2265,2025-01-19,697,7
4259,1841,2025-11-27,148,5
4260,1148,2025-03-11,430,4
4261,805,2025-09-04,194,8
4262,1186,2025-03-21,592,5
4263,2249,2025-11-18,440,5
4264,2450,2025-08-24,265,5
4265,275,2025-10-02,579,6
4266,206,2025-06-21,370,6
4267,1724,2025-08-25,335,10
4268,867,2025-07-31,359,4
4269,93,2025-01-29,231,5
4270,1066,2025-09-24,540,2
4271,2427,2025-06-03,528,3
4272,1352,2025-10-17,379,11
4273,2113,2025-12-14,205,10
4274,365,2025-06-11,189,6
4275,821,2025-10-12,305,8
4276,1508,2025-10-02,465,8
4277,2030,2025-01-10,768,5
4278,1925,2025-04-17,423,7
4279,2588,2025-10-23,448,6
4280,1086,2025-12-17,417,6
4281,2539,2025-06-19,420,7
4282,1297,2025-07-01,210,5
4283,2277,2025-02-03,874,5
4284,1044,2025-03-18,193,11
4285,3,2025-05-24,575,6
4286,1754,2025-01-16,434,13
4287,911,2025-06-23,377,4
4288,307,2025-07-12,265,8
4289,2480,2025-11-17,299,2
4290,136,2025-10-01,1530,9
4291,1933,2025-03-26,245,4
4292,2563,2025-10-20,524,8
4293,2241,2025-11-07,494,5
4294,1609,2025-07-19,349,11
4295,1439,2025-04-06,430,5
4296,873,2025-11-01,534,9
4297,1142,2025-03-01,624,9
4298,666,2025-06-07,337,5
4299,209,2025-12-28,541,5
4300,952,2025-06-11,360,4
4301,1058,2025-12-30,198,4
4302,649,2025-01-17,318,5
4303,1342,2025-05-20,399,5
4304,2168,2025-07-31,646,3
4305,627,2025-02-14,351,9
4306,525,2025-09-12,424,8
4307,1605,2025-05-02,483,8
4308,1869,2025-07-10,415,3
4309,769,2025-08-20,242,10
4310,2560,2025-06-04,724,3
4311,2095,2025-04-21,706,9
4312,772,2025-09-26,405,4
4313,740,2025-06-04,240,5
4314,522,2025-03-31,186,12
4315,1401,2025-02-27,336,7
4316,2182,2025-07-11,384,6
4317,248,2025-01-20,553,10
4318,1342,2025-04-14,608,6
4319,2484,2025-02-17,643,5
4320,1859,2025-08-16,344,7
4321,686,2025-09-17,335,3
4322,586,2025-01-13,488,8
4323,2399,2025-09-05,244,9
4324,143,2025-09-14,607,4
4325,967,2025-03-20,429,3
4326,2852,2025-04-08,493,4
4327,718,2025-06-24,103,10
4328,643,2025-09-05,165,7
4329,2549,2025-09-26,210,3
4330,370,2025-06-08,97,8
4331,1110,2025-06-17,323,7
4332,787,2025-03-15,332,4
4333,2787,2025-02-20,269,5
4334,1484,2025-09-22,760,6
4335,950,2025-12-13,824,8
4336,1349,2025-03-09,331,7
4337,522,2025-04-16,388,4
4338,2537,2025-01-19,486,10
4339,1953,2025-08-24,1135,5
4340,2445,2025-07-18,757,4
4341,2944,2026-01-01,625,7
4342,355,2025-09-25,352,5
4343,947,2025-03-01,202,10
4344,2336,2025-01-03,346,3
4345,1483,2025-06-09,246,6
4346,1648,2025-01-23,326,8
4347,536,2025-12-18,164,8
4348,1315,2025-11-01,558,9
4349,2899,2025-02-14,503,6
4350,2886,2025-06-20,269,7
4351,2216,2025-08-28,844,7
4352,950,2025-01-24,169,3
4353,621,2025-02-22,139,3
4354,428,2025-09-24,373,8
4355,1726,2025-12-04,337,8
4356,2538,2025-06-09,494,4
4357,2403,2025-01-12,689,6
4358,2244,2025-10-23,726,6
4359,545,2025-06-09,368,4
4360,2765,2025-11-24,348,5
4361,824,2025-04-18,546,4
4362,2980,2025-06-14,245,3
4363,1003,2025-04-13,245,7
4364,659,2025-04-09,609,8
4365,2987,2025-05-27,140,5
4366,2828,2025-05-22,463,6
4367,2059,2025-09-30,323,7
4368,2444,2025-06-13,310,7
4369,731,2025-08-14,441,8
4370,1833,2025-12-10,512,6
4371,409,2025-03-02,193,3
4372,2410,2025-05-20,385,7
4373,84,2025-03-18,550,9
4374,2204,2025-03-22,424,8
4375,707,2025-05-21,607,6
4376,1962,2025-02-28,395,6
4377,2520,2025-01-08,371,9
4378,2667,2025-11-15,195,8
4379,1448,2025-10-14,1187,6
4380,134,2025-09-21,470,7
4381,788,2025-02-22,429,7
4382,2955,2025-04-16,592,5
4383,864,2025-10-05,403,5
4384,667,2025-06-29,407,8
4385,277,2025-10-09,179,3
4386,1776,2025-06-13,250,4
4387,882,2025-05-19,206,3
4388,2061,2025-03-14,215,3
4389,2390,2025-12-27,679,7
4390,2083,2025-05-26,118,3
4391,2607,2025-10-21,343,6
4392,1238,2025-05-06,752,7
4393,2453,2025-03-29,154,4
4394,2706,2025-02-06,753,8
4395,159,2025-06-09,242,6
4396,1134,2025-11-10,790,6
4397,2597,2025-06-23,735,3
4398,1852,2025-10-04,293,11
4399,279,2025-08-16,167,3
4400,2527,2025-01-26,520,4
4401,111,2025-03-08,224,6
4402,2479,2025-01-15,280,6
4403,542,2025-08-30,229,6
4404,1139,2025-12-12,196,11
4405,360,2025-01-26,221,6
4406,2420,2025-02-24,271,8
4407,1239,2025-07-16,517,6
4408,1757,2025-01-28,626,8
4409,955,2025-02-14,390,6
4410,2307,2025-08-07,365,5
4411,2826,2025-07-20,372,4
4412,2168,2025-04-02,526,7
4413,976,2025-12-27,194,4
4414,913,2025-11-02,610,4
4415,1152,2025-10-31,673,8
4416,723,2025-11-19,194,9
4417,2571,2025-12-20,490,6
4418,1712,2025-12-25,198,6
4419,325,2025-08-17,460,5
4420,1530,2025-11-12,1165,6
4421,1550,2025-07-02,173,5
4422,1074,2025-06-09,87,4
4423,1946,2025-06-20,965,5
4424,1608,2025-04-12,333,4
4425,2117,2026-01-01,325,8
4426,391,2025-12-10,608,11
4427,2431,2025-10-01,357,6
4428,16,2025-02-10,151,7
4429,846,2025-08-27,301,5
4430,869,2025-10-18,280,5
4431,568,2025-03-09,313,8
4432,2180,2025-02-17,61,8
4433,2020,2025-12-24,335,7
4434,2321,2025-08-28,208,3
4435,1647,2025-02-19,282,5
4436,2532,2025-08-22,349,9
4437,2598,2025-06-08,114,10
4438,357,2025-12-17,389,12
4439,1657,2025-11-26,124,5
4440,2281,2025-12-30,246,6
4441,36,2025-08-27,250,7
4442,2461,2025-08-29,116,4
4443,1028,2025-04-29,350,3
4444,2092,2025-04-25,545,11
4445,2616,2025-03-15,461,8
4446,2788,2025-11-12,352,6
4447,114,2025-05-13,547,6
4448,1773,2025-07-06,465,4
4449,2445,2025-07-20,179,3
4450,1198,2025-04-04,476,4
4451,1279,2025-12-25,988,7
4452,466,2025-12-07,589,4
4453,1488,2025-06-19,291,8
4454,847,2025-06-16,515,2
4455,502,2025-08-21,880,9
4456,441,2025-09-07,726,9
4457,2117,2025-01-16,202,5
4458,326,2025-02-03,508,4
4459,1766,2025-09-01,413,5
4460,67,2025-02-27,870,5
4461,304,2025-06-29,658,4
4462,972,2025-09-03,317,7
4463,484,2025-08-25,293,6
4464,929,2025-03-29,911,13
4465,1441,2025-05-25,268,6
4466,149,2025-06-28,185,6
4467,2632,2025-11-06,643,4
4468,2296,2025-10-22,389,10
4469,1125,2025-03-07,519,6
4470,2750,2025-09-18,443,9
4471,96,2025-02-22,532,7
4472,282,2025-07-27,321,4
4473,2370,2026-01-01,390,4
4474,529,2025-02-24,376,5
4475,2311,2025-06-16,294,10
4476,1643,2025-10-12,693,9
4477,580,2025-11-29,273,8
4478,1664,2025-02-06,276,6
4479,2342,2025-06-04,372,9
4480,1632,2025-09-30,509,7
4481,2443,2025-08-25,321,5
4482,2561,2025-07-25,334,4
4483,2969,2025-10-30,805,5
4484,810,2025-07-31,891,4
4485,2968,2025-05-03,611,4
4486,693,2025-11-14,364,4
4487,235,2025-05-05,279,6
4488,952,2025-10-08,480,6
4489,1855,2025-03-23,166,5
4490,1361,2025-09-04,95,6
4491,1032,2025-07-16,304,4
4492,1467,2025-02-03,294,5
4493,1965,2025-06-24,555,2
4494,539,2025-04-17,398,11
4495,820,2025-12-22,404,10
4496,1682,2025-10-30,193,4
4497,272,2025-08-09,301,13
4498,1029,2025-08-11,631,11
4499,1923,2025-10-18,432,6
4500,1243,2025-06-25,329,9
4501,1142,2025-10-06,357,7
4502,593,2025-12-22,365,6
4503,1606,2025-05-01,474,7
4504,115,2025-03-30,1175,6
4505,2311,2025-12-06,147,6
4506,1678,2025-12-09,219,6
4507,1446,2025-02-09,355,4
4508,207,2025-12-31,324,8
4509,2351,2025-10-21,407,4
4510,112,2025-09-07,241,4
4511,1441,2025-02-28,501,7
4512,1883,2025-10-31,210,10
4513,185,2025-11-02,368,9
4514,1765,2025-08-26,583,6
4515,901,2025-06-16,715,12
4516,221,2025-10-12,330,7
4517,1468,2025-02-19,607,7
4518,1094,2025-08-16,287,4
4519,2946,2025-04-01,415,2
4520,2670,2025-06-07,232,5
4521,2475,2025-07-27,348,4
4522,2692,2025-02-05,362,5
4523,2616,2025-11-03,580,3
4524,2013,2025-02-25,267,4
4525,2491,2025-12-17,265,5
4526,601,2025-11-02,496,6
4527,1161,2025-07-14,471,8
4528,504,2025-06-17,533,3
4529,2179,2025-09-11,236,10
4530,218,2025-11-27,142,5
4531,2736,2025-12-05,488,7
4532,2219,2025-02-01,173,4
4533,1499,2025-02-16,227,8
4534,612,2025-04-22,346,6
4535,1153,2025-03-13,198,9
4536,57,2025-10-25,373,11
4537,1205,2025-11-22,348,6
4538,246,2025-01-01,251,6
4539,144,2025-03-17,659,6
4540,368,2025-12-05,125,4
4541,1483,2025-03-18,243,7
4542,2266,2025-08-20,495,7
4543,616,2025-09-30,331,5
4544,1882,2025-05-30,286,2
4545,1589,2025-07-19,410,5
4546,2490,2025-11-12,316,5
4547,2889,2025-10-23,525,6
4548,699,2025-08-17,552,8
4549,876,2025-04-11,729,7
4550,1686,2025-04-16,566,5
4551,2824,2025-12-15,204,6
4552,2810,2025-06-12,541,6
4553,945,2025-06-03,289,3
4554,923,2025-10-19,432,5
4555,2983,2025-12-14,477,4
4556,1747,2025-06-05,260,5
4557,25,2025-08-11,339,5
4558,2854,2025-06-26,318,8
4559,1688,2025-02-15,294,4
4560,1560,2025-10-26,539,4
4561,2812,2025-01-05,132,5
4562,1084,2025-11-10,235,8
4563,434,2025-09-19,570,8
4564,2927,2025-07-26,379,3
4565,1090,2025-03-07,357,4
4566,2958,2025-05-31,711,5
4567,2613,2025-02-01,407,5
4568,1952,2025-07-09,338,6
4569,2154,2025-10-09,558,3
4570,96,2025-01-28,535,8
4571,168,2025-01-01,681,5
4572,2090,2025-12-27,548,10
4573,1903,2025-10-14,241,6
4574,2152,2025-07-03,731,9
4575,1869,2025-02-26,233,8
4576,2568,2025-05-25,961,5
4577,1999,2025-01-16,578,8
4578,2330,2025-05-01,664,7
4579,2995,2025-08-10,212,11
4580,1134,2025-12-26,561,9
4581,2011,2025-10-30,211,4
4582,749,2025-07-21,336,4
4583,1892,2025-11-17,107,7
4584,831,2025-06-12,244,3
4585,49,2025-12-31,171,6
4586,115,2025-07-15,312,7
4587,1179,2025-07-27,428,4
4588,1673,2025-07-15,387,7
4589,2551,2025-08-11,1099,4
4590,71,2025-10-07,468,9
4591,1360,2025-04-19,498,6
4592,67,2025-12-06,481,6
4593,1517,2025-03-30,293,7
4594,1674,2025-09-01,275,7
4595,1778,2025-03-13,381,5
4596,967,2025-04-07,397,4
4597,2229,2025-10-12,354,8
4598,1790,2025-07-16,618,6
4599,613,2025-07-04,538,2
4600,1887,2025-08-02,436,9
4601,1623,2025-03-20,295,9
4602,697,2025-05-28,220,7
4603,2651,2025-12-10,499,2
4604,2296,2025-03-06,407,7
4605,1238,2025-03-10,498,4
4606,2407,2025-01-06,635,4
4607,249,2025-02-06,195,6
4608,638,2025-11-28,539,3
4609,950,2025-01-09,188,3
4610,1905,2025-03-15,569,4
4611,1112,2025-09-07,395,4
4612,2711,2025-12-03,432,8
4613,176,2025-08-12,620,11
4614,723,2025-03-11,181,8
4615,2474,2025-02-13,100,6
4616,771,2025-03-12,689,4
4617,1948,2025-11-25,777,6
4618,703,2025-08-01,539,8
4619,2129,2025-08-22,430,5
4620,927,2025-12-23,285,7
4621,138,2025-11-06,454,11
4622,2518,2025-08-06,370,6
4623,2398,2025-11-16,634,4
4624,1150,2025-04-03,361,4
4625,1941,2025-08-21,473,2
4626,1892,2025-09-18,118,7
4627,1879,2025-08-06,451,4
4628,1254,2025-10-10,881,7
4629,1484,2025-08-19,316,12
4630,1369,2025-07-16,172,4
4631,310,2025-07-01,417,5
4632,1044,2025-04-26,629,8
4633,1671,2025-04-06,539,3
4634,1565,2025-08-06,1055,7
4635,1584,2025-11-06,421,7
4636,1501,2025-01-04,666,4
4637,2317,2025-10-23,276,9
4638,770,2025-09-13,133,3
4639,16,2025-05-02,250,9
4640,606,2025-12-31,293,3
4641,1382,2025-09-14,359,3
4642,813,2025-05-18,613,6
4643,1991,2025-07-30,319,8
4644,2530,2025-10-07,502,5
4645,895,2025-10-23,442,8
4646,1568,2025-07-07,440,8
4647,2317,2025-01-18,499,5
4648,414,2025-01-20,471,9
4649,25,2025-10-18,219,8
4650,2005,2025-09-05,333,8
4651,316,2025-12-27,209,9
4652,571,2025-07-08,342,9
4653,725,2025-02-27,354,6
4654,1850,2025-10-25,522,7
4655,1300,2025-09-04,486,6
4656,1954,2025-12-20,650,3
4657,389,2025-02-10,80,4
4658,2770,2025-03-14,449,5
4659,444,2025-09-27,584,2
4660,2745,2025-05-24,439,9
4661,971,2025-08-27,135,6
4662,2769,2025-09-22,621,4
4663,2416,2025-02-10,579,2
4664,1965,2025-09-25,265,3
4665,2390,2025-11-09,211,6
4666,1829,2025-02-15,364,3
4667,304,2025-05-06,690,6
4668,764,2025-08-30,852,6
4669,1974,2025-11-19,734,8
4670,816,2025-12-06,325,4
4671,2160,2025-12-09,287,3
4672,878,2025-02-09,500,7
4673,2978,2025-12-17,515,4
4674,703,2025-11-21,627,8
4675,2894,2025-10-04,565,7
4676,944,2025-10-24,209,5
4677,2327,2025-06-09,216,5
4678,2430,2025-11-10,238,3
4679,2061,2025-01-28,458,7
4680,303,2025-06-25,602,8
4681,1580,2025-10-01,603,7
4682,160,2025-01-06,381,7
4683,2202,2025-08-29,78,11
4684,2802,2025-08-21,416,5
4685,2229,2025-09-20,469,5
4686,1204,2025-08-29,508,6
4687,2425,2025-10-21,186,7
4688,2824,2025-06-19,918,5
4689,1192,2025-08-04,177,7
4690,1174,2025-06-30,373,8
4691,2064,2025-05-31,228,5
4692,1115,2025-05-29,198,5
4693,1144,2025-03-27,614,6
4694,1980,2025-01-19,714,4
4695,253,2025-12-22,669,1
4696,1433,2025-11-02,300,6
4697,2079,2025-06-05,333,6
4698,731,2025-10-16,444,2
4699,2337,2025-05-14,440,3
4700,498,2025-02-01,267,8
4701,1429,2025-11-19,155,5
4702,548,2025-08-31,846,7
4703,961,2025-10-24,378,10
4704,132,2025-03-28,456,5
4705,1348,2025-10-21,745,4
4706,858,2025-01-27,203,6
4707,1156,2025-12-03,292,7
4708,2033,2025-05-30,111,4
4709,521,2025-11-16,392,9
4710,30,2025-01-14,270,10
4711,2675,2025-05-27,262,7
4712,2052,2025-09-06,349,5
4713,509,2025-02-12,517,8
4714,1261,2025-03-06,218,5
4715,1559,2025-09-16,846,5
4716,16,2025-02-09,528,6
4717,997,2025-05-23,496,3
4718,1608,2025-05-10,345,4
4719,1840,2025-03-09,572,8
4720,2017,2025-11-12,268,6
4721,1254,2025-05-24,284,6
4722,1744,2025-05-21,541,3
4723,2311,2025-05-12,776,7
4724,1089,2025-01-08,197,8
4725,2313,2025-02-27,602,6
4726,1362,2025-11-06,234,8
4727,378,2025-03-31,332,7
4728,1199,2025-10-30,236,4
4729,476,2025-03-19,108,5
4730,1290,2025-12-04,468,8
4731,329,2025-08-17,817,3
4732,1840,2025-07-09,380,9
4733,1187,2025-03-31,701,6
4734,438,2025-05-14,185,2
4735,1391,2025-12-25,713,5
4736,1774,2025-05-01,82,3
4737,1223,2025-09-06,324,6
4738,1524,2025-04-03,108,7
4739,2064,2025-09-28,417,8
4740,1845,2025-01-17,289,4
4741,1320,2025-06-25,550,6
4742,868,2025-02-13,464,4
4743,2559,2025-03-16,490,9
4744,1812,2025-11-01,357,7
4745,984,2025-03-20,803,6
4746,1263,2025-09-11,187,7
4747,2629,2025-07-31,650,9
4748,1325,2025-07-16,464,9
4749,2054,2025-05-02,569,5
4750,1019,2025-12-05,843,2
4751,1790,2025-08-14,620,9
4752,807,2025-11-23,504,7
4753,1894,2025-03-27,632,3
4754,1410,2025-04-18,629,8
4755,2667,2025-10-23,276,3
4756,1319,2025-06-26,226,9
4757,1142,2025-01-28,376,7
4758,405,2025-11-25,488,6
4759,1787,2025-05-16,464,7
4760,594,2025-03-01,553,6
4761,2614,2025-01-27,557,7
4762,2800,2025-03-27,630,3
4763,12,2025-08-26,380,3
4764,2213,2025-07-24,834,11
4765,2926,2025-09-01,200,6
4766,1318,2025-06-04,407,7
4767,1543,2025-09-01,309,5
4768,2126,2025-09-30,484,5
4769,614,2025-04-30,528,11
4770,1987,2025-07-14,491,5
4771,869,2025-12-16,358,6
4772,812,2025-12-28,449,7
4773,1823,2025-07-19,128,4
4774,767,2025-08-31,464,4
4775,82,2025-05-15,759,3
4776,1745,2025-03-16,237,7
4777,2257,2025-09-29,254,11
4778,522,2025-08-11,91,8
4779,1328,2025-01-07,337,7
4780,994,2025-05-28,546,6
4781,2513,2025-08-18,248,7
4782,1526,2025-07-15,868,10
4783,1470,2025-12-14,253,6
4784,2676,2025-06-11,254,8
4785,1514,2025-09-29,246,9
4786,781,2025-12-16,778,2
4787,1452,2025-01-22,531,4
4788,559,2025-02-19,347,6
4789,2139,2025-09-30,220,7
4790,2038,2025-11-23,459,6
4791,1754,2025-07-01,560,7
4792,860,2025-08-10,1133,4
4793,1613,2025-11-09,392,4
4794,556,2025-11-30,290,6
4795,156,2025-05-20,250,2
4796,2050,2025-06-21,855,7
4797,1381,2025-05-19,509,8
4798,825,2025-05-17,288,8
4799,1593,2025-02-20,260,6
4800,2850,2025-05-11,546,7
4801,1082,2025-12-02,373,8
4802,1204,2025-10-27,781,7
4803,493,2025-07-20,170,9
4804,669,2025-08-25,308,4
4805,75,2025-12-12,559,8
4806,2992,2025-05-04,448,5
4807,371,2025-12-11,313,5
4808,587,2025-10-29,281,9
4809,329,2025-04-10,296,10
4810,590,2025-09-24,700,9
4811,1791,2025-06-22,349,3
4812,777,2025-12-13,526,11
4813,2023,2025-12-20,554,5
4814,2352,2025-04-03,167,6
4815,579,2025-06-10,246,5
4816,221,2025-10-08,279,6
4817,1188,2025-01-06,362,2
4818,1504,2025-12-11,272,4
4819,2423,2025-01-05,296,5
4820,1708,2025-02-04,469,6
4821,1746,2025-01-07,255,3
4822,188,2025-07-30,648,9
4823,1215,2025-02-20,663,4
4824,1110,2025-09-26,436,4
4825,2522,2025-02-23,794,6
4826,844,2025-12-17,313,5
4827,531,2025-08-17,713,3
4828,1071,2025-06-29,243,9
4829,963,2025-04-23,536,6
4830,2523,2025-05-26,562,14
4831,1170,2025-05-09,614,4
4832,2994,2025-04-09,603,10
4833,1406,2025-01-18,429,6
4834,517,2025-01-13,180,4
4835,1889,2025-11-14,1000,5
4836,2474,2025-02-17,462,8
4837,1492,2025-01-30,220,8
4838,1118,2025-11-01,509,3
4839,133,2025-12-03,381,3
4840,314,2025-04-22,362,5
4841,591,2025-11-03,501,5
4842,1544,2025-11-23,159,10
4843,2207,2025-03-04,429,5
4844,2709,2025-12-29,479,10
4845,1886,2025-03-03,217,7
4846,1627,2025-02-14,498,8
4847,748,2025-11-06,596,9
4848,1498,2025-03-08,459,3
4849,801,2025-07-12,358,5
4850,2458,2025-12-03,502,3
4851,1498,2025-11-28,224,5
4852,1380,2025-10-17,465,8
4853,680,2025-04-05,919,8
4854,2162,2025-02-26,140,3
4855,897,2025-12-23,381,3
4856,1547,2025-04-05,458,3
4857,1794,2025-05-10,383,7
4858,2113,2025-05-31,403,3
4859,684,2025-08-28,623,10
4860,1296,2025-12-05,171,4
4861,1686,2025-02-08,789,6
4862,1386,2025-11-24,71,4
4863,2194,2025-08-21,472,2
4864,943,2025-05-22,812,9
4865,1310,2025-08-07,504,3
4866,1034,2025-12-21,83,7
4867,2787,2025-12-08,638,11
4868,2234,2025-06-15,743,10
4869,1621,2025-05-12,937,7
4870,2883,2025-03-24,535,4
4871,809,2025-02-07,621,3
4872,171,2025-05-22,423,5
4873,2261,2025-02-01,203,5
4874,1554,2025-07-15,177,7
4875,1596,2025-07-18,577,2
4876,1624,2025-06-20,323,4
4877,27,2025-01-31,239,4
4878,1014,2025-05-13,345,5
4879,1092,2025-05-16,158,4
4880,2838,2025-04-02,1263,7
4881,408,2025-08-14,378,4
4882,1133,2025-02-05,295,6
4883,74,2025-09-09,353,7
4884,2626,2025-04-13,406,2
4885,680,2025-11-09,532,8
4886,1392,2025-07-21,347,5
4887,2834,2025-04-02,782,4
4888,849,2025-11-27,451,5
4889,870,2025-09-09,339,2
4890,237,2025-02-25,451,5
4891,2775,2025-03-15,475,2
4892,2426,2025-10-04,200,3
4893,2709,2025-08-09,227,4
4894,2878,2025-04-22,398,5
4895,906,2025-11-11,98,9
4896,2424,2025-11-26,593,6
4897,619,2025-02-24,355,6
4898,2701,2025-08-15,446,7
4899,1033,2025-05-13,700,6
4900,2244,2025-02-22,289,7
4901,2855,2025-01-18,573,13
4902,2941,2025-02-07,323,5
4903,1314,2025-02-06,609,3
4904,2985,2025-10-20,701,4
4905,847,2025-05-09,339,8
4906,2866,2025-08-17,308,5
4907,1924,2025-01-10,590,8
4908,2612,2025-09-12,310,6
4909,634,2025-03-18,149,2
4910,2727,2025-12-01,684,5
4911,1018,2025-11-24,316,10
4912,8,2025-01-01,617,5
4913,1393,2025-01-20,209,8
4914,1069,2025-12-07,538,7
4915,2392,2025-07-19,591,2
4916,1781,2025-05-17,456,4
4917,2844,2025-03-19,498,6
4918,1643,2025-12-25,294,8
4919,1217,2025-06-18,879,3
4920,849,2025-07-20,253,8
4921,1381,2025-10-22,575,7
4922,62,2025-01-02,379,5
4923,1086,2025-09-21,705,8
4924,2470,2025-12-29,266,9
4925,1818,2025-09-09,276,6
4926,633,2025-09-02,470,4
4927,792,2025-08-12,582,4
4928,2599,2025-07-26,277,4
4929,1301,2025-02-05,296,6
4930,2654,2025-10-04,143,7
4931,1455,2025-04-26,263,4
4932,1139,2025-01-02,758,10
4933,1712,2025-07-16,167,7
4934,525,2025-12-19,323,8
4935,2021,2025-09-04,365,6
4936,899,2025-03-04,287,9
4937,2211,2025-10-18,348,6
4938,787,2025-10-02,609,6
4939,2958,2025-07-03,421,4
4940,1361,2025-06-20,362,6
4941,2427,2025-12-16,556,6
4942,173,2025-06-05,418,6
4943,1000,2025-07-25,638,8
4944,1811,2025-01-29,276,8
4945,64,2025-11-20,826,8
4946,1346,2025-11-28,214,5
4947,975,2025-02-16,231,6
4948,66,2025-07-07,407,10
4949,1867,2025-10-01,109,6
4950,1623,2025-06-24,498,5
4951,458,2025-02-11,250,5
4952,1603,2025-08-24,354,10
4953,2501,2025-05-29,259,10
4954,1958,2025-11-28,86,7
4955,1741,2025-04-14,422,4
4956,1450,2025-04-01,1029,8
4957,1960,2025-10-11,338,6
4958,2226,2025-01-21,473,5
4959,1955,2025-07-16,419,9
4960,280,2025-12-05,528,9
4961,2392,2025-04-08,78,5
4962,1041,2025-06-03,488,4
4963,2344,2025-12-23,402,9
4964,2250,2025-07-19,451,9
4965,962,2025-02-24,195,7
4966,2732,2025-11-19,601,8
4967,1943,2025-12-19,248,8
4968,1218,2025-07-03,358,5
4969,375,2025-09-07,386,8
4970,1912,2025-02-13,486,4
4971,35,2025-11-20,383,8
4972,1393,2025-08-13,617,7
4973,2077,2025-04-08,252,3
4974,775,2025-03-13,907,6
4975,221,2025-01-19,890,4
4976,2101,2025-04-09,522,7
4977,2839,2025-01-13,207,6
4978,2124,2025-10-31,207,6
4979,494,2025-05-03,715,7
4980,1712,2025-09-08,242,7
4981,2165,2025-07-19,863,5
4982,280,2025-02-02,699,5
4983,746,2025-10-04,241,3
4984,2997,2025-11-26,341,2
4985,2812,2025-06-07,674,9
4986,2343,2025-09-13,464,6
4987,1475,2025-10-01,298,9
4988,1858,2025-08-19,541,7
4989,1542,2025-01-09,669,8
4990,1097,2025-01-19,147,7
4991,2890,2025-06-23,591,11
4992,1060,2025-01-29,647,3
4993,1923,2025-06-22,118,8
4994,2006,2025-01-22,366,2
4995,497,2025-07-27,345,7
4996,2254,2025-03-02,257,4
4997,2474,2025-04-19,622,5
4998,44,2025-12-01,206,10
4999,1852,2025-12-08,279,4
5000,2653,2025-09-25,702,5
